epoch,train_loss,val_loss,val_acc,val_macro_f1
63,0.360876,0.531186,0.804313,0.769453
64,0.356948,0.550524,0.798605,0.763593
65,0.359250,0.556857,0.797336,0.764455
66,0.356904,0.546803,0.793213,0.757484
67,0.355672,0.534353,0.801776,0.765802
68,0.356593,0.540347,0.802252,0.767468
69,0.357122,0.526203,0.802252,0.768451
70,0.357589,0.544381,0.793213,0.760239
71,0.353025,0.542583,0.794006,0.762191
72,0.352213,0.507345,0.808436,0.777350
73,0.355694,0.558191,0.786077,0.754685
74,0.353246,0.519950,0.797019,0.766030
75,0.354235,0.514417,0.799080,0.766957
76,0.351182,0.556244,0.786870,0.754152
77,0.354039,0.547931,0.800666,0.763784
78,0.354012,0.519221,0.807961,0.776300
79,0.351742,0.568105,0.805265,0.770149
80,0.348824,0.568784,0.778624,0.744422
81,0.349554,0.539999,0.796067,0.763531
82,0.348718,0.534254,0.796543,0.764812
83,0.347557,0.581234,0.778148,0.743680
84,0.348883,0.543567,0.787980,0.759681
85,0.349633,0.596675,0.765303,0.730192
86,0.346168,0.519891,0.810181,0.777257
87,0.352756,0.558543,0.799397,0.763224
88,0.345829,0.551711,0.787345,0.753545
89,0.348645,0.541208,0.797177,0.766291
90,0.350390,0.543666,0.786235,0.755219
91,0.349141,0.539600,0.805899,0.772072
92,0.347064,0.659326,0.744053,0.706595
93,0.348277,0.529081,0.802569,0.770162
94,0.346041,0.527092,0.805741,0.772566
95,0.345753,0.536060,0.803996,0.769894
96,0.349995,0.559689,0.788297,0.753079
97,0.347110,0.538165,0.796543,0.759879
98,0.344569,0.550968,0.802252,0.767077
99,0.345898,0.539510,0.791944,0.759245
100,0.347961,0.613115,0.765461,0.731994
1,1.496548,1.489059,0.383444,0.366604
2,1.304552,1.215426,0.510625,0.469692
3,1.156973,1.109289,0.532826,0.480021
4,1.046133,1.058352,0.535046,0.464972
5,0.958078,0.876169,0.649382,0.611393
6,0.869660,0.790504,0.671107,0.626401
7,0.809213,0.708555,0.702188,0.652918
8,0.766860,0.718094,0.717571,0.679419
9,0.731857,0.646385,0.743895,0.703607
10,0.703746,0.679405,0.728037,0.679341
11,0.681671,0.649817,0.740247,0.695733
12,0.662427,0.641172,0.729147,0.678634
13,0.645524,0.629185,0.738186,0.701669
14,0.629104,0.581468,0.762448,0.726044
15,0.615584,0.588685,0.758167,0.719652
16,0.600369,0.592172,0.762607,0.722842
17,0.588332,0.588604,0.756105,0.724108
18,0.577084,0.562196,0.776562,0.741377
19,0.562188,0.566047,0.784015,0.748002
20,0.559694,0.537967,0.789883,0.756686
21,0.545325,0.558931,0.782588,0.748654
22,0.535324,0.549351,0.774818,0.738913
23,0.527949,0.527041,0.798763,0.767463
24,0.515111,0.574948,0.766730,0.728842
25,0.508128,0.548752,0.791786,0.759453
26,0.500342,0.612475,0.748652,0.711758
27,0.490709,0.551023,0.792103,0.756262
28,0.480880,0.537110,0.807326,0.774620
29,0.471202,0.510144,0.792737,0.760601
30,0.468482,0.580322,0.771487,0.739650
31,0.457575,0.523782,0.793054,0.761534
32,0.451683,0.553155,0.793530,0.768490
33,0.442072,0.519496,0.794957,0.763313
34,0.433335,0.531950,0.798129,0.766204
35,0.425567,0.511724,0.805423,0.776031
36,0.425285,0.551078,0.775452,0.744381
37,0.416554,0.469689,0.826990,0.798910
38,0.411105,0.528151,0.795116,0.766017
39,0.401654,0.485070,0.818110,0.789907
40,0.399494,0.565714,0.769267,0.734655
41,0.386376,0.495878,0.825404,0.794203
42,0.384185,0.495300,0.810181,0.779463
43,0.383105,0.500169,0.805106,0.774321
44,0.382817,0.535186,0.810498,0.776048
45,0.379898,0.509661,0.794323,0.763918
46,0.379977,0.541227,0.801142,0.770125
47,0.380557,0.511665,0.806375,0.778199
48,0.376092,0.525436,0.791944,0.761774
49,0.380088,0.500544,0.805582,0.774340
50,0.380028,0.522125,0.817000,0.785071
51,0.380390,0.506540,0.806533,0.776042
52,0.375573,0.494713,0.816207,0.786882
53,0.371452,0.496922,0.817475,0.787540
54,0.375614,0.534079,0.808754,0.774720
55,0.375480,0.530146,0.793847,0.769793
56,0.372485,0.498328,0.810022,0.779302
57,0.373052,0.539394,0.782588,0.752449
58,0.372704,0.524922,0.799239,0.769267
59,0.372935,0.495663,0.814621,0.785914
60,0.368557,0.515924,0.812718,0.784523
61,0.370561,0.503319,0.804313,0.774803
62,0.369765,0.510138,0.811925,0.778610
63,0.369181,0.506530,0.815890,0.786220
64,0.372743,0.489465,0.815731,0.785018
65,0.369123,0.496323,0.815572,0.786809
66,0.367461,0.500691,0.804948,0.776641
67,0.367019,0.488873,0.811925,0.783294
68,0.365349,0.511354,0.818110,0.788195
69,0.368045,0.485756,0.810339,0.778719
70,0.366467,0.500506,0.812242,0.782684
71,0.364324,0.515658,0.803679,0.773156
72,0.368448,0.523218,0.793213,0.761721
73,0.365589,0.512319,0.807961,0.780493
74,0.363189,0.508173,0.806851,0.775725
75,0.363197,0.507817,0.806692,0.777851
76,0.362049,0.507421,0.825563,0.793944
77,0.361439,0.530003,0.792420,0.762639
78,0.360211,0.527877,0.809229,0.779137
79,0.358814,0.509812,0.799715,0.770031
80,0.360218,0.513003,0.813194,0.782694
81,0.358166,0.551281,0.785760,0.753429
82,0.357936,0.506474,0.800032,0.770096
83,0.359286,0.503876,0.814145,0.784623
84,0.358156,0.505480,0.811132,0.780748
85,0.360414,0.519479,0.809388,0.780424
86,0.358671,0.506727,0.811925,0.780615
87,0.358372,0.496260,0.812242,0.781546
88,0.359760,0.491772,0.816841,0.786750
89,0.358419,0.498563,0.819696,0.789921
90,0.360404,0.496508,0.812401,0.787572
91,0.360841,0.496923,0.821123,0.791253
92,0.358895,0.521836,0.809229,0.779624
93,0.357826,0.550940,0.780051,0.748094
94,0.355755,0.502591,0.815097,0.784507
95,0.358082,0.549762,0.775928,0.742408
96,0.357677,0.506607,0.798287,0.768926
97,0.358360,0.500949,0.809705,0.779219
98,0.357872,0.485367,0.813828,0.784081
99,0.361657,0.492814,0.812877,0.783364
100,0.361055,0.514191,0.823501,0.793318
1,1.536577,1.489069,0.349508,0.269344
2,1.259223,1.139265,0.539169,0.443469
3,1.066023,1.006121,0.580241,0.496147
4,0.983490,0.880739,0.616714,0.549751
5,0.930302,0.773378,0.683000,0.636930
6,0.879786,0.764436,0.686965,0.634286
7,0.834769,0.672420,0.709483,0.667283
8,0.794998,0.701461,0.686965,0.632491
9,0.757663,0.621355,0.733746,0.685475
10,0.722475,0.586127,0.754995,0.714671
11,0.694451,0.576297,0.758167,0.718625
12,0.677554,0.591243,0.736283,0.690221
13,0.656340,0.601961,0.747542,0.702756
14,0.638534,0.594751,0.737552,0.698160
15,0.615347,0.568008,0.759594,0.715969
16,0.603518,0.552801,0.767364,0.731706
17,0.588830,0.543825,0.779734,0.742695
18,0.568406,0.539026,0.777831,0.741511
19,0.557272,0.562788,0.771487,0.737670
20,0.545505,0.573169,0.780844,0.741267
21,0.533647,0.565576,0.771963,0.737705
22,0.521151,0.539448,0.795750,0.761721
23,0.510441,0.525381,0.787187,0.755919
24,0.500052,0.535505,0.790993,0.758603
25,0.487275,0.524182,0.791944,0.760014
26,0.478781,0.573525,0.790834,0.761375
27,0.471170,0.539845,0.784015,0.751653
28,0.461143,0.527946,0.790993,0.759425
29,0.452859,0.518349,0.797653,0.766977
30,0.441492,0.538409,0.802410,0.771151
31,0.436327,0.546044,0.800349,0.768284
32,0.423107,0.512065,0.807802,0.778123
33,0.415945,0.542232,0.794957,0.761229
34,0.408244,0.554835,0.781478,0.750005
35,0.404957,0.491503,0.812877,0.782215
36,0.394614,0.518909,0.798129,0.767857
37,0.390402,0.506163,0.816841,0.790390
38,0.383437,0.543060,0.798605,0.766070
39,0.373860,0.558254,0.785918,0.754169
40,0.369135,0.495782,0.815097,0.784536
41,0.359697,0.510758,0.813352,0.784682
42,0.350432,0.517741,0.806058,0.777063
43,0.352751,0.546584,0.803996,0.770306
44,0.350600,0.533844,0.791944,0.760950
45,0.350921,0.526449,0.799556,0.768781
46,0.353501,0.559142,0.794799,0.761189
47,0.353343,0.492302,0.814780,0.784405
48,0.352657,0.509480,0.818744,0.789524
49,0.348496,0.486450,0.819696,0.789205
50,0.349750,0.514990,0.815890,0.786390
51,0.351162,0.505386,0.810815,0.781875
52,0.346020,0.492611,0.819537,0.790753
53,0.349353,0.517673,0.808436,0.779398
54,0.348765,0.536280,0.794799,0.764039
55,0.349731,0.507795,0.807485,0.778031
56,0.346896,0.481602,0.825087,0.797012
57,0.343476,0.506042,0.813035,0.783561
58,0.345403,0.543577,0.800983,0.770832
59,0.340010,0.479565,0.825246,0.796302
60,0.342480,0.494215,0.819061,0.791360
61,0.342731,0.482781,0.820647,0.793451
62,0.341260,0.545809,0.804789,0.776617
63,0.340531,0.503797,0.811449,0.780656
64,0.340198,0.505173,0.813352,0.783290
65,0.339963,0.496194,0.813035,0.784345
66,0.335118,0.497572,0.820488,0.792031
67,0.339564,0.488807,0.824294,0.793927
68,0.335927,0.487682,0.827307,0.799862
69,0.338747,0.490045,0.821916,0.792423
70,0.337518,0.493004,0.815731,0.786612
71,0.339904,0.502390,0.816524,0.787677
72,0.336494,0.533938,0.805265,0.773761
73,0.336556,0.528849,0.803679,0.774219
74,0.335156,0.581846,0.805106,0.768052
75,0.332904,0.527614,0.803679,0.773667
76,0.333061,0.479696,0.820964,0.792635
77,0.331406,0.491218,0.818903,0.788407
78,0.331207,0.542677,0.801142,0.769274
79,0.333579,0.497213,0.816365,0.787533
80,0.328679,0.490613,0.816841,0.788164
81,0.329785,0.493971,0.815572,0.785886
82,0.330427,0.513224,0.818903,0.787493
83,0.327891,0.499086,0.821757,0.793740
84,0.330533,0.519654,0.811132,0.780678
85,0.329599,0.504681,0.811608,0.781514
86,0.332171,0.545176,0.793371,0.762951
87,0.333276,0.523592,0.799080,0.768659
88,0.327870,0.506047,0.804631,0.775104
89,0.329086,0.522396,0.806058,0.775270
90,0.331087,0.573906,0.808595,0.780813
91,0.331585,0.527268,0.809229,0.779920
92,0.329240,0.504703,0.820488,0.790662
93,0.327994,0.540756,0.811132,0.779932
94,0.330295,0.510846,0.815890,0.783538
95,0.328520,0.519996,0.813194,0.781529
96,0.329620,0.529992,0.807009,0.775241
97,0.332315,0.502665,0.823026,0.793359
98,0.328932,0.523584,0.813828,0.780451
99,0.326635,0.573151,0.780051,0.747109
100,0.328003,0.525734,0.811925,0.779420
1,1.524120,1.457197,0.387250,0.385713
2,1.304847,1.292471,0.508563,0.501904
3,1.133502,1.197601,0.572154,0.558770
4,1.009652,0.995982,0.604345,0.572304
5,0.916328,0.984469,0.591342,0.562379
6,0.856726,0.805068,0.663654,0.617389
7,0.805883,0.699840,0.715668,0.664325
8,0.772121,0.815117,0.658738,0.589557
9,0.734454,0.688046,0.719315,0.664410
10,0.710125,0.722109,0.688075,0.627597
11,0.686283,0.659495,0.703298,0.645923
12,0.664355,0.617793,0.718205,0.674211
13,0.643598,0.676063,0.705677,0.655341
14,0.625089,0.646395,0.748018,0.700550
15,0.610076,0.683871,0.703933,0.660499
16,0.593151,0.641112,0.723914,0.683015
17,0.584869,0.596793,0.739772,0.698838
18,0.566391,0.620206,0.735649,0.689717
19,0.556161,0.642468,0.734539,0.678448
20,0.541444,0.622249,0.743260,0.687609
21,0.531696,0.577229,0.767364,0.732516
22,0.517993,0.555916,0.764986,0.726279
23,0.508053,0.608737,0.735490,0.688583
24,0.496775,0.564356,0.761497,0.721818
25,0.486897,0.600511,0.746273,0.702496
26,0.474721,0.530893,0.778148,0.742135
27,0.467857,0.553086,0.794164,0.758446
28,0.456841,0.571612,0.765937,0.731487
29,0.449427,0.569006,0.764669,0.731451
30,0.439050,0.521782,0.803996,0.774677
31,0.429857,0.533752,0.782112,0.746988
32,0.423663,0.584551,0.790041,0.755243
33,0.418486,0.516973,0.807961,0.777166
34,0.409349,0.534207,0.797019,0.763429
35,0.402164,0.606531,0.775452,0.735499
36,0.395648,0.534107,0.805423,0.772279
37,0.387981,0.531833,0.793530,0.761425
38,0.383560,0.506678,0.805265,0.774880
39,0.376851,0.504635,0.807326,0.774772
40,0.370746,0.515997,0.801300,0.771653
41,0.354807,0.608201,0.780051,0.738656
42,0.357559,0.520596,0.803996,0.768438
43,0.354632,0.565033,0.795909,0.758683
44,0.358714,0.589956,0.776879,0.740877
45,0.351897,0.542985,0.780209,0.748998
46,0.353142,0.516926,0.810498,0.776911
47,0.352331,0.534785,0.774342,0.741200
48,0.348402,0.514222,0.789090,0.757801
49,0.348731,0.518835,0.806216,0.776940
50,0.346839,0.566621,0.795909,0.757825
51,0.348544,0.552802,0.804313,0.768375
52,0.351934,0.503932,0.807009,0.775667
53,0.349055,0.514820,0.794481,0.764973
54,0.349324,0.497158,0.806216,0.775637
55,0.347299,0.563739,0.792578,0.757099
56,0.346705,0.551197,0.799715,0.764583
57,0.348546,0.500147,0.807485,0.776925
58,0.342605,0.508082,0.803520,0.773673
59,0.341936,0.580899,0.771646,0.739099
60,0.343238,0.501810,0.799556,0.771998
61,0.343736,0.500353,0.806533,0.776821
62,0.340213,0.563152,0.784650,0.752254
63,0.342293,0.543944,0.789724,0.757839
64,0.342134,0.522973,0.790676,0.758973
65,0.341917,0.541236,0.793530,0.758322
66,0.340753,0.518447,0.801300,0.769726
67,0.340545,0.539014,0.795750,0.761052
68,0.339049,0.568760,0.788931,0.752834
69,0.337568,0.587131,0.760704,0.725031
70,0.337066,0.498883,0.803203,0.773657
71,0.338134,0.511288,0.809071,0.775945
72,0.335573,0.516663,0.803045,0.770458
73,0.338242,0.515586,0.796860,0.764774
74,0.332994,0.574309,0.782747,0.747417
75,0.334145,0.514522,0.794957,0.765425
76,0.336518,0.505168,0.803520,0.770963
77,0.334908,0.559295,0.786077,0.751445
78,0.334652,0.523409,0.797177,0.764483
79,0.332663,0.566960,0.771329,0.739298
80,0.336433,0.518260,0.801300,0.768543
81,0.334873,0.597963,0.783222,0.747044
82,0.330879,0.581530,0.775769,0.740609
83,0.331254,0.505518,0.801142,0.768985
84,0.330855,0.527546,0.796860,0.764896
85,0.330394,0.503631,0.810181,0.781453
86,0.329540,0.546127,0.796226,0.760628
87,0.329282,0.568659,0.788138,0.754341
88,0.329540,0.529778,0.782905,0.752110
89,0.329923,0.642395,0.756422,0.717299
90,0.329784,0.633571,0.759911,0.720556
91,0.330574,0.526427,0.798605,0.766824
92,0.326891,0.501079,0.809071,0.778087
93,0.331994,0.506241,0.797494,0.765770
94,0.330325,0.548292,0.781161,0.748022
95,0.328509,0.546445,0.800983,0.765029
96,0.332265,0.508446,0.807168,0.776051
97,0.327692,0.573198,0.780368,0.747334
98,0.327385,0.503397,0.810657,0.779181
99,0.332827,0.504338,0.809546,0.778390
100,0.330103,0.483327,0.802569,0.772839
1,1.549092,1.558294,0.301300,0.251696
2,1.358078,1.162504,0.550111,0.494507
3,1.106518,0.986238,0.567079,0.496388
4,0.981638,0.802350,0.669204,0.610071
5,0.899600,0.711227,0.702981,0.652021
6,0.842999,0.710672,0.692356,0.631163
7,0.800410,0.705292,0.683317,0.617173
8,0.758991,0.680833,0.695369,0.632217
9,0.721091,0.633201,0.714082,0.664248
10,0.701853,0.670778,0.703140,0.642614
11,0.670942,0.725154,0.679987,0.609557
12,0.654490,0.641556,0.735490,0.700535
13,0.636723,0.607278,0.754837,0.706994
14,0.620317,0.624065,0.732001,0.679856
15,0.597783,0.572903,0.765303,0.720854
16,0.586333,0.635623,0.733587,0.678971
17,0.572539,0.558816,0.776562,0.743714
18,0.556057,0.575380,0.770219,0.725559
19,0.546998,0.550580,0.784332,0.744385
20,0.530592,0.554461,0.782747,0.743578
21,0.518155,0.530508,0.791786,0.757641
22,0.512033,0.544047,0.800032,0.765602
23,0.496921,0.573289,0.782271,0.744255
24,0.487378,0.541318,0.790358,0.752788
25,0.475293,0.561589,0.794006,0.755853
26,0.469635,0.547976,0.787821,0.755165
27,0.462778,0.534512,0.785125,0.753422
28,0.453102,0.528767,0.791627,0.756999
29,0.446079,0.513723,0.804472,0.771190
30,0.434653,0.535106,0.791627,0.754319
31,0.424661,0.568645,0.790993,0.752711
32,0.420307,0.507368,0.803203,0.774383
33,0.412184,0.510107,0.807009,0.776402
34,0.403299,0.496291,0.805899,0.777477
35,0.400667,0.530589,0.795592,0.758761
36,0.388527,0.513164,0.797812,0.765569
37,0.384255,0.521035,0.795909,0.760673
38,0.379054,0.506885,0.805741,0.774341
39,0.372200,0.517588,0.803996,0.774145
40,0.364312,0.488559,0.808754,0.779559
41,0.353965,0.539578,0.796543,0.760937
42,0.349457,0.511273,0.806692,0.775359
43,0.352735,0.531885,0.793371,0.761305
44,0.348301,0.503119,0.807168,0.778480
45,0.349013,0.528818,0.785760,0.753372
46,0.348340,0.510483,0.796860,0.766660
47,0.347815,0.530342,0.793213,0.759765
48,0.345560,0.550366,0.795592,0.760041
49,0.352064,0.519275,0.793054,0.761644
50,0.349921,0.532010,0.805741,0.772895
51,0.346661,0.497064,0.804631,0.773578
52,0.347317,0.522560,0.805582,0.771660
53,0.343917,0.558402,0.788773,0.756079
54,0.341748,0.531471,0.796226,0.765155
55,0.341184,0.598596,0.788455,0.749491
56,0.339790,0.512282,0.812877,0.781498
57,0.344403,0.586440,0.786711,0.754776
58,0.340088,0.544343,0.800190,0.767018
59,0.337415,0.521907,0.796226,0.764163
60,0.339823,0.513638,0.797494,0.769714
61,0.342074,0.560154,0.785601,0.753406
62,0.341541,0.545195,0.798446,0.762965
63,0.339246,0.522240,0.799556,0.764659
64,0.333927,0.532536,0.797177,0.765749
65,0.335251,0.531233,0.803362,0.772035
66,0.335014,0.568068,0.799715,0.765877
67,0.336112,0.553986,0.792737,0.759797
68,0.334267,0.488278,0.813194,0.785009
69,0.333216,0.509281,0.803996,0.773540
70,0.338184,0.516809,0.805265,0.771212
71,0.335973,0.514580,0.805265,0.775755
72,0.337540,0.513181,0.800190,0.770607
73,0.332341,0.522494,0.799239,0.769856
74,0.330887,0.526865,0.799556,0.764754
75,0.333409,0.494563,0.808912,0.779681
76,0.334950,0.512311,0.797970,0.765296
77,0.328865,0.574638,0.790200,0.757156
78,0.331429,0.580598,0.785125,0.753936
79,0.330796,0.566816,0.799080,0.762066
80,0.331084,0.508391,0.806533,0.777386
81,0.324300,0.535472,0.793213,0.763608
82,0.326814,0.530666,0.800349,0.766276
83,0.330178,0.557378,0.794481,0.757785
84,0.325421,0.505994,0.800983,0.768841
85,0.328192,0.506804,0.799715,0.769831
86,0.326902,0.567591,0.773232,0.742348
87,0.329144,0.550514,0.798287,0.766110
88,0.327387,0.569146,0.776086,0.743117
89,0.328250,0.533579,0.789565,0.760512
90,0.326039,0.557421,0.788773,0.755625
91,0.324965,0.492462,0.808119,0.777840
92,0.324546,0.518382,0.799715,0.768303
93,0.324608,0.596856,0.790041,0.758070
94,0.328447,0.549146,0.794164,0.761645
95,0.329551,0.574564,0.785442,0.751770
96,0.327802,0.511057,0.803203,0.769533
97,0.327032,0.503970,0.803520,0.774759
98,0.327113,0.518385,0.803045,0.772941
99,0.322475,0.525411,0.797970,0.767013
100,0.326387,0.537280,0.797653,0.762636
1,1.532354,1.450873,0.361402,0.300129
2,1.308487,1.082108,0.597843,0.549348
3,1.111614,0.981262,0.621630,0.550293
4,1.010748,0.897934,0.630035,0.576372
5,0.938951,0.961163,0.646844,0.582893
6,0.891245,0.717399,0.704091,0.656639
7,0.841963,0.664715,0.733746,0.687844
8,0.799766,0.701341,0.711386,0.655874
9,0.760699,0.670221,0.727244,0.677938
10,0.733760,0.662525,0.709007,0.654959
11,0.702169,0.736505,0.694101,0.643214
12,0.677217,0.599083,0.738186,0.699228
13,0.652759,0.623566,0.744846,0.703237
14,0.635368,0.676247,0.743419,0.699797
15,0.615487,0.596330,0.756422,0.712576
16,0.601879,0.571603,0.769743,0.735145
17,0.584591,0.596224,0.750872,0.708833
18,0.569682,0.579370,0.779892,0.740522
19,0.560627,0.557725,0.780368,0.749718
20,0.541475,0.572043,0.774659,0.736834
21,0.534254,0.553343,0.781795,0.744894
22,0.516922,0.585743,0.764827,0.725223
23,0.508749,0.561347,0.780844,0.749171
24,0.498356,0.546934,0.783698,0.748747
25,0.483708,0.604958,0.767523,0.732261
26,0.475608,0.555802,0.792261,0.759006
27,0.467368,0.584490,0.772598,0.737113
28,0.458078,0.544666,0.784967,0.753492
29,0.451781,0.580104,0.760863,0.726484
30,0.442817,0.556851,0.786077,0.745950
31,0.433190,0.542451,0.790517,0.758748
32,0.422243,0.586037,0.775928,0.736357
33,0.417542,0.575382,0.769267,0.736229
34,0.408788,0.553263,0.781795,0.747308
35,0.403680,0.581088,0.779099,0.747582
36,0.395970,0.613439,0.774976,0.729231
37,0.393887,0.586943,0.774500,0.738621
38,0.381956,0.591863,0.765937,0.731472
39,0.378415,0.528669,0.792737,0.759720
40,0.370950,0.541171,0.801935,0.766874
41,0.356477,0.543026,0.788773,0.755234
42,0.358631,0.556566,0.790200,0.753658
43,0.358018,0.605931,0.777672,0.736847
44,0.355158,0.572245,0.766413,0.736051
45,0.355798,0.508236,0.802410,0.769048
46,0.355490,0.532981,0.799397,0.766550
47,0.351996,0.545680,0.778148,0.744667
48,0.350873,0.552967,0.784967,0.748028
49,0.352134,0.543400,0.792420,0.759660
50,0.351882,0.551439,0.788455,0.753366
51,0.346071,0.531500,0.790358,0.755481
52,0.347912,0.565594,0.784174,0.746402
53,0.349933,0.589200,0.775769,0.739881
54,0.345620,0.653526,0.747542,0.707885
55,0.346947,0.561917,0.797970,0.764717
